SWAHILI,111-3,Swahili  (Formerly AAL 121-3),FAL,,
STRINGS,374-0,Guitar Ensemble,FAL,,
TEACH ED,329-0,Early Adolescent Dev and Intervention,,,
THEATRE,140-1,Theatre in Context,FAL,,
THEATRE,140-2,Theatre in Context,FAL,,
THEATRE,143-0,Basic Acting Techniques,FAL,,SBS
THEATRE,210-0,Training the Actor's Voice,FAL,,
THEATRE,240-1,Stagecraft-Lights,FAL,,
THEATRE,240-2,Stagecraft-Scenery,FAL,,
THEATRE,240-3,Stagecraft-Costume,FAL,,
THEATRE,241-1,Design Process-Scene ,FAL,,
THEATRE,241-2,Design Process-Costume,FAL,,
THEATRE,241-3,Design Process-Light ,FAL,,
THEATRE,242-0,Stage Makeup,FAL,,
THEATRE,243-1,Principles of Characterization-Basics,FAL,,
THEATRE,243-2,Principles of Characterization-Dramatic imagination,FAL,,
THEATRE,243-3,Principles of Characterization-Dramatic Characterization,FAL,,
THEATRE,244-1,Development of Contemporary Theater,FAL,HSV,
THEATRE,244-2,Development of Contemporary Theater,FAL,HSV,
THEATRE,249-1,Introduction to Stage Management,FAL,,
THEATRE,249-2,Advanced Stage Management,FAL,,
THEATRE,260-0,Fundamentals of Stage Directing,FAL,,
THEATRE,312-1,The Art of Storytelling-Basics,FAL,,
THEATRE,312-2,The Art of Storytelling-Advanced,FAL,,
THEATRE,342-0,Lighting Design,FAL,,
THEATRE,348-1,Creative Drama,FAL,,
THEATRE,365-1,American Theatre &amp; Drama,FAL,HSV,
THEATRE,365-2,American Theatre &amp; Drama,FAL,HSV,
THEATRE,366-0,Special Topics,FAL,HSV,
TRANS,310-0,Seminar in Transportation &amp; Logistics,,,
WIND PER,222,Horn,FAL,,
WRITING,301-0,Art of Fiction,FAL,,
WRITING,302-0,Art of Poetry,FAL,,SBS

